LeaseID,TenantID,UnitID,StartDate,EndDate,MonthlyRent,DepositAmount
L02839,T0762,U0367,2023-03-20,2024-04-19,1641,1476.9
L02840,T0635,U0128,2025-02-11,2025-09-12,1325,1192.5
L02841,T0374,U0245,2024-06-29,2025-09-17,774,696.6
L02842,T0632,U0088,2022-05-18,2023-02-01,2437,2193.3
L02843,T0507,U0065,2021-04-29,2022-12-12,1638,1474.2
L02844,T0786,U0157,2025-08-25,2026-10-30,758,682.2
L02845,T0942,U0386,2022-12-11,2023-06-20,1085,976.5
L02846,T0397,U0377,2025-03-02,2026-10-03,714,642.6
L02847,T0119,U0148,2025-02-18,2026-05-25,1954,1758.6000000000001
L02848,T0933,U0472,2021-02-14,2021-12-02,2340,2106.0
L02849,T0436,U0339,2021-11-10,2023-05-21,2400,2160.0
L02850,T0828,U0432,2024-04-17,2025-07-08,898,808.2
L02851,T0675,U0115,2022-02-22,2023-06-14,2077,1869.3
L02852,T0935,U0213,2022-07-10,2023-11-18,734,660.6
L02853,T0464,U0468,2025-12-12,2027-10-31,861,774.9
L02854,T0285,U0445,2024-01-07,2026-01-01,2480,2232.0
L02855,T0264,U0480,2021-11-22,2023-05-20,1681,1512.9
L02856,T0319,U0371,2025-09-10,2027-09-06,1498,1348.2
L02857,T0672,U0293,2024-10-12,2026-01-05,1594,1434.6000000000001
L02858,T0375,U0252,2024-12-10,2026-09-24,1170,1053.0
L02859,T0819,U0142,2022-05-30,2024-05-15,1230,1107.0
L02860,T0088,U0249,2021-08-02,2022-09-19,1491,1341.9
L02861,T0653,U0365,2021-03-15,2021-11-08,1551,1395.9
L02862,T0202,U0435,2025-05-06,2026-07-10,2146,1931.4
L02863,T0820,U0462,2025-05-22,2026-02-11,1047,942.3000000000001
L02864,T0738,U0301,2022-05-24,2023-12-14,1393,1253.7
L02865,T0954,U0024,2021-11-28,2022-11-22,1634,1470.6000000000001
L02866,T0333,U0276,2024-01-22,2024-12-15,1612,1450.8
L02867,T0221,U0471,2022-11-19,2023-09-15,846,761.4
L02868,T0040,U0376,2022-10-19,2023-12-28,2097,1887.3
L02869,T0707,U0377,2025-03-23,2026-07-24,2411,2169.9
L02870,T0067,U0388,2024-07-16,2025-03-11,1374,1236.6000000000001
L02871,T0987,U0069,2024-10-31,2025-07-06,2139,1925.1000000000001
L02872,T0775,U0112,2023-10-25,2025-07-11,1386,1247.4
L02873,T0513,U0362,2024-03-07,2025-09-25,2217,1995.3
L02874,T0872,U0111,2024-06-08,2025-02-28,2282,2053.8
L02875,T0636,U0363,2022-08-23,2023-10-03,1979,1781.1000000000001
L02876,T0621,U0302,2025-04-02,2026-03-31,1659,1493.1000000000001
L02877,T0597,U0470,2023-12-12,2025-04-26,1385,1246.5
L02878,T0936,U0451,2025-07-28,2026-12-07,1826,1643.4
L02879,T0631,U0090,2025-10-13,2027-05-14,820,738.0
L02880,T0126,U0017,2021-11-21,2023-03-08,1118,1006.2
L02881,T0254,U0148,2023-09-19,2025-01-03,1049,944.1
L02882,T0694,U0475,2025-10-21,2027-08-16,2380,2142.0
L02883,T0015,U0226,2022-12-18,2024-09-04,741,666.9
L02884,T0476,U0213,2022-12-24,2024-08-06,2090,1881.0
L02885,T0061,U0359,2021-10-04,2023-08-22,728,655.2
L02886,T0880,U0150,2022-06-20,2023-08-17,1665,1498.5
L02887,T0431,U0191,2025-02-18,2026-10-10,1484,1335.6000000000001
L02888,T0669,U0450,2025-03-20,2026-02-16,713,641.7
L02889,T0267,U0039,2021-06-01,2023-01-25,1619,1457.1000000000001
L02890,T0034,U0241,2023-08-13,2024-11-07,1517,1365.3
L02891,T0778,U0137,2025-02-15,2027-01-15,1524,1371.6000000000001
L02892,T0575,U0344,2021-09-16,2022-07-20,2208,1987.2
L02893,T0493,U0179,2021-11-20,2023-05-26,1912,1720.8
L02894,T0561,U0496,2023-10-14,2024-09-16,1571,1413.9
L02895,T0468,U0199,2023-05-19,2024-05-08,994,894.6
L02896,T0766,U0202,2024-04-06,2025-05-01,1906,1715.4
L02897,T0660,U0060,2022-11-19,2024-08-06,1563,1406.7
L02898,T0324,U0191,2021-11-06,2022-10-18,1247,1122.3
L02899,T0303,U0004,2023-03-14,2024-12-12,1760,1584.0
L02900,T0275,U0377,2025-02-11,2026-08-01,1707,1536.3
L02901,T0868,U0236,2023-12-16,2025-04-12,1737,1563.3
L02902,T0962,U0180,2022-09-12,2023-10-29,1334,1200.6000000000001
L02903,T0683,U0310,2022-04-18,2023-09-06,1294,1164.6000000000001
L02904,T0928,U0036,2024-08-12,2025-08-08,1882,1693.8
L02905,T0200,U0055,2022-04-06,2023-09-01,2217,1995.3
L02906,T0444,U0442,2024-09-09,2025-04-05,2052,1846.8
L02907,T0904,U0236,2023-03-25,2023-12-22,1313,1181.7
L02908,T0323,U0357,2023-04-26,2024-09-16,1806,1625.4
L02909,T0034,U0348,2024-03-10,2025-03-08,2279,2051.1
L02910,T0976,U0196,2022-10-29,2023-07-30,2303,2072.7000000000003
L02911,T0481,U0072,2021-09-19,2023-03-05,2283,2054.7000000000003
L02912,T0727,U0058,2025-12-14,2027-03-03,2292,2062.8
L02913,T0479,U0239,2024-12-14,2025-06-30,2310,2079.0
L02914,T0064,U0001,2025-11-03,2027-09-12,1745,1570.5
L02915,T0007,U0448,2024-06-18,2025-05-02,1855,1669.5
L02916,T0300,U0359,2021-12-21,2023-11-25,1164,1047.6000000000001
L02917,T0342,U0187,2023-02-09,2024-04-18,2179,1961.1000000000001
L02918,T0430,U0306,2025-11-20,2026-08-11,2025,1822.5
L02919,T0423,U0029,2025-06-01,2027-02-28,1654,1488.6000000000001
L02920,T0331,U0266,2021-06-29,2023-06-10,1629,1466.1000000000001
L02921,T0437,U0475,2021-03-07,2021-12-03,1990,1791.0
L02922,T0587,U0107,2023-03-31,2023-12-04,1498,1348.2
L02923,T0173,U0331,2024-10-03,2025-05-07,1094,984.6
L02924,T0558,U0422,2021-06-20,2022-05-05,1843,1658.7
L02925,T0526,U0089,2022-04-19,2023-04-11,945,850.5
L02926,T0872,U0204,2022-06-18,2023-04-30,1267,1140.3
L02927,T0658,U0378,2024-10-22,2025-10-26,737,663.3000000000001
L02928,T0025,U0455,2024-02-05,2025-07-10,944,849.6
L02929,T0819,U0446,2022-03-15,2022-09-15,720,648.0
L02930,T0604,U0447,2023-04-15,2024-06-24,1833,1649.7
L02931,T0405,U0444,2021-08-15,2022-10-11,2329,2096.1
L02932,T0231,U0380,2025-01-07,2026-08-24,1093,983.7
L02933,T0532,U0437,2022-03-18,2023-08-22,2133,1919.7
L02934,T0818,U0219,2022-01-31,2023-08-12,1686,1517.4
L02935,T0549,U0377,2022-12-29,2023-11-19,2371,2133.9
L02936,T0787,U0093,2025-05-24,2026-10-08,2466,2219.4
L02937,T0504,U0456,2021-03-25,2022-01-20,707,636.3000000000001
L02938,T0668,U0102,2025-06-27,2026-09-01,2167,1950.3
L02939,T0178,U0222,2025-04-24,2026-08-27,1027,924.3000000000001
L02940,T0131,U0185,2023-11-03,2025-08-18,989,890.1
L02941,T0822,U0468,2022-11-24,2024-09-25,2486,2237.4
L02942,T0454,U0183,2022-05-08,2023-10-16,1210,1089.0
L02943,T0347,U0494,2024-07-15,2026-05-12,1611,1449.9
L02944,T0539,U0161,2025-03-29,2027-01-10,1060,954.0
L02945,T0771,U0246,2024-02-18,2025-09-01,2322,2089.8
L02946,T0405,U0030,2023-08-28,2024-11-29,1415,1273.5
L02947,T0075,U0051,2021-12-19,2022-08-27,918,826.2
L02948,T0940,U0344,2023-12-17,2025-11-16,1105,994.5
L02949,T0578,U0075,2021-02-09,2022-08-08,1452,1306.8
L02950,T0853,U0384,2024-09-21,2025-06-21,1622,1459.8
L02951,T0491,U0438,2022-10-02,2024-04-06,1531,1377.9
L02952,T0193,U0277,2021-06-22,2022-11-22,2493,2243.7000000000003
L02953,T0983,U0039,2025-04-20,2026-12-27,2344,2109.6
L02954,T0161,U0100,2021-09-16,2023-02-13,2491,2241.9
L02955,T0346,U0110,2022-06-01,2024-04-02,1493,1343.7
L02956,T0950,U0384,2022-12-31,2023-08-07,1943,1748.7
L02957,T0360,U0320,2022-06-07,2023-11-27,1294,1164.6000000000001
L02958,T0768,U0248,2023-04-19,2024-06-25,806,725.4
L02959,T0583,U0190,2021-04-27,2022-11-25,1280,1152.0
L02960,T0086,U0489,2021-07-03,2022-06-17,1308,1177.2
L02961,T0933,U0181,2024-02-14,2026-01-04,2447,2202.3
L02962,T0261,U0425,2021-06-11,2022-08-24,2009,1808.1000000000001
L02963,T0213,U0404,2025-05-22,2027-02-19,2472,2224.8
L02964,T0664,U0334,2025-10-02,2027-09-10,707,636.3000000000001
L02965,T0721,U0208,2022-06-27,2023-11-29,1505,1354.5
L02966,T0912,U0021,2025-05-30,2026-01-21,888,799.2
L02967,T0572,U0165,2024-06-14,2025-07-16,780,702.0
L02968,T0779,U0098,2023-04-19,2025-01-21,807,726.3000000000001
L02969,T0261,U0492,2023-12-26,2025-02-24,2044,1839.6000000000001
L02970,T0729,U0207,2023-12-30,2025-07-04,2302,2071.8
L02971,T0282,U0007,2022-03-23,2023-11-09,1385,1246.5
L02972,T0647,U0189,2022-02-20,2022-09-18,1045,940.5
L02973,T0466,U0174,2022-06-16,2023-12-15,1027,924.3000000000001
L02974,T0379,U0272,2022-03-17,2022-12-29,1254,1128.6000000000001
L02975,T0361,U0016,2023-01-08,2024-08-27,2422,2179.8
L02976,T0448,U0089,2022-04-09,2023-11-07,1001,900.9
L02977,T0440,U0140,2022-01-31,2023-04-27,899,809.1
L02978,T0092,U0144,2022-12-12,2023-10-03,1592,1432.8
L02979,T0620,U0165,2025-04-24,2026-07-03,2142,1927.8
L02980,T0752,U0336,2025-08-08,2026-04-25,1762,1585.8
L02981,T0866,U0495,2025-04-30,2026-03-03,2455,2209.5
L02982,T0423,U0077,2022-01-30,2023-03-20,1006,905.4
L02983,T0141,U0428,2021-11-22,2022-11-17,1727,1554.3
L02984,T0290,U0261,2024-01-20,2024-12-21,2356,2120.4
L02985,T0431,U0162,2023-01-20,2024-10-14,1800,1620.0
L02986,T0748,U0365,2023-12-30,2024-07-20,1167,1050.3
L02987,T0851,U0013,2024-04-04,2026-01-16,878,790.2
L02988,T0823,U0238,2022-10-04,2024-05-05,1344,1209.6000000000001
L02989,T0688,U0071,2021-08-02,2022-06-11,2464,2217.6
L02990,T0652,U0444,2025-06-13,2027-02-03,975,877.5
L02991,T0700,U0142,2024-09-20,2025-10-17,1875,1687.5
L02992,T0997,U0309,2025-11-23,2027-09-15,1887,1698.3
L02993,T0048,U0282,2022-01-04,2023-06-15,2013,1811.7
L02994,T0301,U0268,2025-05-27,2026-05-07,2101,1890.9
L02995,T0880,U0240,2025-08-28,2027-02-06,1320,1188.0
L02996,T0189,U0414,2021-02-18,2022-09-18,1337,1203.3
L02997,T0135,U0244,2023-12-12,2025-08-17,2475,2227.5
L02998,T0554,U0162,2024-08-05,2025-09-09,2033,1829.7
L02999,T0403,U0059,2025-12-19,2027-04-20,1629,1466.1000000000001
